,time,open,high,low,close,volume,average,barCount
273,2026-02-09 12:39:00+00:00,25089.25,25104.75,25089.25,25097.0,2472.0,25098.825,1260
274,2026-02-09 12:42:00+00:00,25097.5,25097.75,25073.0,25078.25,2328.0,25083.4,1109
275,2026-02-09 12:45:00+00:00,25078.0,25097.75,25072.5,25097.75,2058.0,25084.9,1098
276,2026-02-09 12:48:00+00:00,25097.0,25099.0,25084.0,25088.5,1092.0,25091.275,623
277,2026-02-09 12:51:00+00:00,25088.5,25092.5,25082.25,25088.75,983.0,25086.425,532
278,2026-02-09 12:54:00+00:00,25088.0,25094.75,25077.25,25079.25,1386.0,25085.2,724
279,2026-02-09 12:57:00+00:00,25079.75,25102.0,25075.75,25101.75,1903.0,25089.45,1010
280,2026-02-09 13:00:00+00:00,25101.25,25111.5,25099.5,25104.5,2597.0,25105.925,1326
281,2026-02-09 13:03:00+00:00,25105.0,25124.0,25100.5,25123.75,2743.0,25114.925,1393
282,2026-02-09 13:06:00+00:00,25124.0,25140.0,25122.75,25138.75,3990.0,25134.125,1834
283,2026-02-09 13:09:00+00:00,25138.25,25152.75,25137.25,25142.5,2784.0,25143.725,1451
284,2026-02-09 13:12:00+00:00,25142.25,25145.25,25132.0,25138.0,1857.0,25138.85,1072
285,2026-02-09 13:15:00+00:00,25138.25,25139.5,25121.75,25125.25,2117.0,25128.675,1140
286,2026-02-09 13:18:00+00:00,25125.0,25138.75,25120.5,25137.5,1768.0,25128.725,942
287,2026-02-09 13:21:00+00:00,25138.0,25157.25,25132.5,25153.5,2713.0,25144.85,1459
288,2026-02-09 13:24:00+00:00,25153.5,25156.0,25127.5,25130.25,2857.0,25140.8,1483
289,2026-02-09 13:27:00+00:00,25130.5,25132.25,25114.25,25121.0,2253.0,25121.375,1151
290,2026-02-09 13:30:00+00:00,25121.0,25123.75,25100.5,25114.5,3135.0,25110.65,1652
291,2026-02-09 13:33:00+00:00,25115.0,25117.75,25093.75,25101.75,3048.0,25102.85,1615
292,2026-02-09 13:36:00+00:00,25102.25,25108.5,25094.25,25097.75,2597.0,25101.95,1349
293,2026-02-09 13:39:00+00:00,25098.0,25112.75,25097.75,25105.0,2029.0,25106.775,1117
294,2026-02-09 13:42:00+00:00,25104.5,25114.75,25098.0,25106.75,2091.0,25107.025,1082
295,2026-02-09 13:45:00+00:00,25106.5,25115.0,25100.25,25101.25,1505.0,25109.175,864
296,2026-02-09 13:48:00+00:00,25101.5,25105.25,25088.75,25099.25,3222.0,25098.05,1718
297,2026-02-09 13:51:00+00:00,25099.25,25103.5,25080.75,25084.25,4302.0,25091.475,2164
298,2026-02-09 13:54:00+00:00,25084.5,25088.0,25076.0,25077.5,3704.0,25082.3,1732
299,2026-02-09 13:57:00+00:00,25078.0,25086.25,25074.25,25079.0,2158.0,25080.05,1145
300,2026-02-09 14:00:00+00:00,25079.25,25094.25,25077.5,25078.75,3429.0,25084.925,1893
301,2026-02-09 14:03:00+00:00,25078.0,25087.5,25066.75,25072.25,4184.0,25076.4,2105
302,2026-02-09 14:06:00+00:00,25072.5,25076.25,25066.0,25071.25,3118.0,25071.225,1585
303,2026-02-09 14:09:00+00:00,25071.75,25075.75,25065.25,25069.5,3325.0,25071.175,1550
304,2026-02-09 14:12:00+00:00,25070.25,25078.75,25054.75,25072.75,5350.0,25065.2,2693
305,2026-02-09 14:15:00+00:00,25073.5,25081.75,25071.75,25072.0,2843.0,25075.7,1408
306,2026-02-09 14:18:00+00:00,25071.75,25074.0,25042.25,25046.0,6485.0,25054.075,3279
307,2026-02-09 14:21:00+00:00,25046.0,25053.5,25038.0,25044.75,4197.0,25045.725,2040
308,2026-02-09 14:24:00+00:00,25045.0,25072.25,25044.0,25071.25,4018.0,25062.725,2097
309,2026-02-09 14:27:00+00:00,25071.0,25080.75,25052.25,25057.75,5805.0,25066.65,3107
310,2026-02-09 14:30:00+00:00,25057.75,25073.0,24955.5,25029.0,35450.0,25003.175,21388
311,2026-02-09 14:33:00+00:00,25030.25,25075.25,24996.75,25054.25,25428.0,25038.875,14632
312,2026-02-09 14:36:00+00:00,25054.5,25093.75,25030.0,25074.25,21175.0,25068.5,12351
313,2026-02-09 14:39:00+00:00,25073.5,25149.0,25067.25,25119.0,24849.0,25119.275,13878
314,2026-02-09 14:42:00+00:00,25118.75,25152.5,25107.0,25150.25,16713.0,25131.3,9402
315,2026-02-09 14:45:00+00:00,25150.0,25179.25,25122.0,25167.5,26978.0,25153.525,14284
316,2026-02-09 14:48:00+00:00,25168.25,25188.5,25117.75,25138.0,24174.0,25158.375,12797
317,2026-02-09 14:51:00+00:00,25138.25,25142.0,25100.25,25113.75,22543.0,25118.8,12220
318,2026-02-09 14:54:00+00:00,25113.75,25149.0,25092.25,25143.75,22802.0,25124.925,12179
319,2026-02-09 14:57:00+00:00,25144.0,25145.5,25105.0,25113.5,16244.0,25124.2,8914
320,2026-02-09 15:00:00+00:00,25112.5,25150.75,25103.5,25107.5,19787.0,25125.65,10719
321,2026-02-09 15:03:00+00:00,25107.25,25180.0,25103.25,25178.5,20168.0,25152.4,10981
322,2026-02-09 15:06:00+00:00,25178.75,25213.0,25174.25,25201.0,21091.0,25197.375,10492
323,2026-02-09 15:09:00+00:00,25200.75,25212.75,25184.25,25198.25,14250.0,25199.55,7527
324,2026-02-09 15:12:00+00:00,25197.5,25217.75,25174.0,25214.0,14340.0,25195.075,7537
325,2026-02-09 15:15:00+00:00,25214.25,25235.5,25213.5,25221.75,14968.0,25225.475,7559
326,2026-02-09 15:18:00+00:00,25221.5,25254.25,25220.25,25247.25,12087.0,25238.225,6319
327,2026-02-09 15:21:00+00:00,25247.25,25250.75,25218.5,25221.25,12087.0,25232.5,6343
328,2026-02-09 15:24:00+00:00,25221.25,25221.25,25178.25,25187.25,16294.0,25199.725,8398
329,2026-02-09 15:27:00+00:00,25187.5,25193.75,25166.0,25182.5,14236.0,25180.15,7068
330,2026-02-09 15:30:00+00:00,25182.5,25238.25,25181.5,25237.25,15912.0,25219.425,8283
331,2026-02-09 15:33:00+00:00,25237.75,25260.5,25226.0,25255.0,11901.0,25242.575,5904
332,2026-02-09 15:36:00+00:00,25254.75,25275.5,25251.0,25263.75,12592.0,25263.05,6364
333,2026-02-09 15:39:00+00:00,25263.5,25265.75,25240.75,25251.75,10259.0,25252.825,5253
334,2026-02-09 15:42:00+00:00,25251.5,25265.5,25250.75,25264.75,5449.0,25259.575,2906
335,2026-02-09 15:45:00+00:00,25265.0,25277.75,25257.0,25265.5,9385.0,25266.575,4826
336,2026-02-09 15:48:00+00:00,25266.0,25300.0,25257.5,25291.0,11489.0,25283.225,5752
337,2026-02-09 15:51:00+00:00,25291.0,25295.25,25277.0,25285.75,7847.0,25285.35,4270
338,2026-02-09 15:54:00+00:00,25285.5,25320.5,25281.0,25319.25,10241.0,25302.025,4948
339,2026-02-09 15:57:00+00:00,25319.5,25329.0,25309.5,25312.25,10135.0,25319.975,5253
340,2026-02-09 16:00:00+00:00,25311.75,25327.0,25309.5,25321.5,7928.0,25319.0,4263
341,2026-02-09 16:03:00+00:00,25321.75,25324.5,25308.0,25321.75,5095.0,25317.5,2821
342,2026-02-09 16:06:00+00:00,25321.75,25322.75,25305.5,25319.0,6655.0,25312.75,3455
343,2026-02-09 16:09:00+00:00,25319.25,25331.0,25310.25,25326.75,7611.0,25321.9,3800
344,2026-02-09 16:12:00+00:00,25326.25,25335.25,25314.75,25331.5,7762.0,25325.5,3864
345,2026-02-09 16:15:00+00:00,25332.25,25341.5,25327.5,25336.75,6722.0,25334.225,3384
346,2026-02-09 16:18:00+00:00,25336.75,25341.0,25316.5,25321.25,6632.0,25326.775,3494
347,2026-02-09 16:21:00+00:00,25321.25,25334.25,25313.75,25329.75,5827.0,25325.225,3015
348,2026-02-09 16:24:00+00:00,25330.5,25346.75,25328.0,25344.5,5631.0,25337.525,2946
349,2026-02-09 16:27:00+00:00,25344.75,25357.75,25342.0,25356.0,6926.0,25351.075,3607
350,2026-02-09 16:30:00+00:00,25355.75,25360.75,25350.5,25357.75,5726.0,25356.625,2911
351,2026-02-09 16:33:00+00:00,25358.0,25358.25,25344.75,25345.25,5239.0,25351.275,2714
352,2026-02-09 16:36:00+00:00,25345.5,25352.0,25339.75,25346.75,5363.0,25344.925,2798
353,2026-02-09 16:39:00+00:00,25347.5,25364.0,25344.25,25362.0,6018.0,25355.15,3119
354,2026-02-09 16:42:00+00:00,25362.5,25367.0,25357.5,25365.0,5442.0,25362.225,2731
355,2026-02-09 16:45:00+00:00,25365.0,25390.5,25364.25,25381.5,11916.0,25380.125,5573
356,2026-02-09 16:48:00+00:00,25381.25,25391.25,25377.5,25389.5,5514.0,25383.85,2819
357,2026-02-09 16:51:00+00:00,25389.25,25402.75,25389.0,25395.0,7900.0,25394.6,3924
358,2026-02-09 16:54:00+00:00,25394.75,25401.75,25393.0,25398.5,4138.0,25398.1,2198
359,2026-02-09 16:57:00+00:00,25399.0,25405.5,25386.5,25391.0,6498.0,25397.075,3041
360,2026-02-09 17:00:00+00:00,25390.75,25403.5,25382.5,25403.0,5273.0,25395.3,2740
361,2026-02-09 17:03:00+00:00,25403.0,25408.25,25398.25,25401.5,5177.0,25402.9,2552
362,2026-02-09 17:06:00+00:00,25401.5,25407.0,25393.5,25400.25,4658.0,25400.95,2342
363,2026-02-09 17:09:00+00:00,25400.5,25414.75,25399.0,25410.75,5598.0,25407.175,2784
364,2026-02-09 17:12:00+00:00,25411.0,25416.75,25407.0,25407.75,4937.0,25412.375,2349
365,2026-02-09 17:15:00+00:00,25408.0,25414.5,25405.25,25410.0,4054.0,25409.65,1883
366,2026-02-09 17:18:00+00:00,25410.25,25415.0,25394.0,25397.75,5486.0,25404.75,2710
367,2026-02-09 17:21:00+00:00,25398.0,25406.5,25397.25,25400.25,3855.0,25401.8,2116
368,2026-02-09 17:24:00+00:00,25400.0,25406.75,25378.5,25385.5,8782.0,25389.475,4421
369,2026-02-09 17:27:00+00:00,25385.25,25390.25,25381.0,25384.0,3925.0,25385.575,2088
370,2026-02-09 17:30:00+00:00,25384.25,25392.0,25375.0,25386.25,5671.0,25384.45,2887
371,2026-02-09 17:33:00+00:00,25386.5,25398.25,25378.75,25397.5,5106.0,25387.975,2622
372,2026-02-09 17:36:00+00:00,25397.75,25401.25,25387.0,25387.5,4863.0,25394.325,2559
373,2026-02-09 17:39:00+00:00,25387.5,25389.5,25375.75,25381.5,5571.0,25381.175,2836
374,2026-02-09 17:42:00+00:00,25381.75,25384.5,25373.0,25380.0,5250.0,25378.1,2485
375,2026-02-09 17:45:00+00:00,25380.25,25384.25,25370.25,25373.75,3901.0,25377.225,1988
376,2026-02-09 17:48:00+00:00,25374.0,25387.0,25373.25,25374.75,5481.0,25380.85,2640
377,2026-02-09 17:51:00+00:00,25374.5,25379.25,25369.25,25370.75,4554.0,25374.15,2130
378,2026-02-09 17:54:00+00:00,25371.25,25373.5,25364.0,25368.25,4518.0,25369.175,2135
379,2026-02-09 17:57:00+00:00,25368.5,25371.25,25349.5,25355.5,6998.0,25359.225,3450
380,2026-02-09 18:00:00+00:00,25355.0,25366.75,25344.0,25365.75,9079.0,25352.4,4469
381,2026-02-09 18:03:00+00:00,25365.75,25379.0,25355.0,25362.0,7867.0,25368.525,4065
382,2026-02-09 18:06:00+00:00,25362.5,25370.5,25355.0,25369.75,4640.0,25363.75,2411
383,2026-02-09 18:09:00+00:00,25370.0,25382.0,25369.5,25370.5,5579.0,25376.025,2832
384,2026-02-09 18:12:00+00:00,25370.75,25375.25,25361.5,25373.25,4444.0,25368.075,2140
385,2026-02-09 18:15:00+00:00,25373.5,25374.25,25363.75,25371.25,3086.0,25368.85,1509
386,2026-02-09 18:18:00+00:00,25371.0,25381.25,25366.5,25378.0,3700.0,25374.775,1905
387,2026-02-09 18:21:00+00:00,25377.75,25379.75,25311.5,25361.75,20666.0,25340.65,9932
388,2026-02-09 18:24:00+00:00,25361.5,25368.5,25340.0,25342.0,9111.0,25353.875,4486
389,2026-02-09 18:27:00+00:00,25342.0,25348.75,25333.5,25342.75,7123.0,25341.325,3429
390,2026-02-09 18:30:00+00:00,25342.5,25372.0,25330.5,25367.25,9175.0,25351.7,4593
391,2026-02-09 18:33:00+00:00,25367.25,25376.25,25358.25,25376.25,5417.0,25366.95,2782
392,2026-02-09 18:36:00+00:00,25375.75,25376.75,25357.0,25365.25,4178.0,25366.65,2197
393,2026-02-09 18:39:00+00:00,25365.25,25378.25,25361.5,25376.25,5283.0,25371.875,2383
394,2026-02-09 18:42:00+00:00,25376.5,25387.5,25365.5,25381.25,5834.0,25378.725,2923
395,2026-02-09 18:45:00+00:00,25381.0,25389.0,25367.5,25376.0,6216.0,25377.35,2957
396,2026-02-09 18:48:00+00:00,25376.25,25380.5,25363.5,25370.25,3778.0,25372.475,1987
397,2026-02-09 18:51:00+00:00,25370.5,25383.25,25370.0,25382.5,3610.0,25376.8,1813
398,2026-02-09 18:54:00+00:00,25382.5,25383.25,25363.0,25369.75,4439.0,25371.45,2282
399,2026-02-09 18:57:00+00:00,25370.0,25379.75,25367.25,25369.75,3078.0,25373.875,1530
400,2026-02-09 19:00:00+00:00,25370.0,25385.5,25363.75,25383.75,4428.0,25373.175,2274
401,2026-02-09 19:03:00+00:00,25383.5,25397.25,25383.0,25385.5,6497.0,25391.225,3053
402,2026-02-09 19:06:00+00:00,25385.5,25392.75,25376.25,25381.0,4776.0,25383.675,2340
403,2026-02-09 19:09:00+00:00,25381.75,25390.75,25376.0,25389.5,3433.0,25382.575,1632
404,2026-02-09 19:12:00+00:00,25389.75,25398.5,25383.75,25396.0,4501.0,25391.6,2117
405,2026-02-09 19:15:00+00:00,25395.5,25405.75,25393.75,25399.5,5385.0,25399.7,2763
406,2026-02-09 19:18:00+00:00,25399.75,25403.5,25394.5,25401.0,3224.0,25398.65,1730
407,2026-02-09 19:21:00+00:00,25401.25,25406.5,25392.25,25405.5,4133.0,25398.35,1891
408,2026-02-09 19:24:00+00:00,25405.75,25420.0,25403.5,25410.5,6436.0,25411.45,3032
409,2026-02-09 19:27:00+00:00,25411.0,25423.75,25410.25,25418.25,4488.0,25417.9,2237
410,2026-02-09 19:30:00+00:00,25418.25,25423.5,25412.75,25422.0,4795.0,25418.075,2310
411,2026-02-09 19:33:00+00:00,25422.0,25426.75,25417.25,25420.75,3605.0,25422.95,1873
412,2026-02-09 19:36:00+00:00,25421.0,25427.75,25419.5,25426.5,2418.0,25425.175,1258
413,2026-02-09 19:39:00+00:00,25426.0,25429.0,25414.25,25420.0,3997.0,25420.0,1957
414,2026-02-09 19:42:00+00:00,25420.0,25422.25,25413.0,25415.75,2542.0,25416.975,1301
415,2026-02-09 19:45:00+00:00,25416.0,25420.5,25410.5,25412.0,2812.0,25415.375,1373
416,2026-02-09 19:48:00+00:00,25411.25,25417.75,25406.0,25415.0,3919.0,25411.55,1841
417,2026-02-09 19:51:00+00:00,25414.5,25417.0,25402.5,25407.5,3347.0,25408.7,1581
418,2026-02-09 19:54:00+00:00,25407.0,25410.75,25400.25,25409.75,3186.0,25406.625,1564
419,2026-02-09 19:57:00+00:00,25410.0,25412.75,25397.25,25399.0,3127.0,25404.825,1648
420,2026-02-09 20:00:00+00:00,25399.5,25408.75,25393.5,25408.0,5083.0,25400.3,2590
421,2026-02-09 20:03:00+00:00,25408.5,25411.75,25400.25,25409.75,4054.0,25406.525,1979
422,2026-02-09 20:06:00+00:00,25410.25,25413.75,25406.25,25410.0,3016.0,25410.275,1565
423,2026-02-09 20:09:00+00:00,25410.5,25410.5,25403.25,25403.75,2687.0,25406.5,1324
424,2026-02-09 20:12:00+00:00,25403.5,25409.5,25400.5,25401.0,2233.0,25405.225,1119
425,2026-02-09 20:15:00+00:00,25400.75,25401.25,25389.5,25390.0,5960.0,25395.1,2988
426,2026-02-09 20:18:00+00:00,25390.25,25395.25,25385.25,25389.5,5342.0,25390.275,2523
427,2026-02-09 20:21:00+00:00,25389.75,25391.0,25380.0,25388.0,4974.0,25386.1,2353
428,2026-02-09 20:24:00+00:00,25388.0,25388.5,25362.0,25363.25,7524.0,25374.425,3607
429,2026-02-09 20:27:00+00:00,25363.5,25372.25,25354.5,25364.0,7018.0,25363.575,3573
430,2026-02-09 20:30:00+00:00,25364.25,25368.75,25350.0,25366.5,9645.0,25358.325,4757
431,2026-02-09 20:33:00+00:00,25366.5,25370.5,25343.5,25351.75,7821.0,25354.7,3940
432,2026-02-09 20:36:00+00:00,25352.5,25356.75,25334.0,25355.75,8738.0,25344.65,4249
433,2026-02-09 20:39:00+00:00,25355.5,25378.5,25352.25,25356.25,9520.0,25363.8,4781
434,2026-02-09 20:42:00+00:00,25356.0,25370.75,25356.0,25366.25,5170.0,25364.45,2603
435,2026-02-09 20:45:00+00:00,25366.25,25375.75,25365.5,25374.5,4108.0,25370.1,2168
436,2026-02-09 20:48:00+00:00,25374.5,25379.5,25363.75,25378.0,6200.0,25372.175,2952
437,2026-02-09 20:51:00+00:00,25377.5,25392.5,25354.0,25357.25,10005.0,25375.9,4932
438,2026-02-09 20:54:00+00:00,25357.25,25373.0,25346.5,25355.75,11399.0,25358.55,5488
439,2026-02-09 20:57:00+00:00,25356.75,25379.75,25337.5,25338.25,14376.0,25362.65,6760
440,2026-02-09 21:00:00+00:00,25337.5,25361.25,25336.0,25353.5,9611.0,25348.0,4356
441,2026-02-09 21:03:00+00:00,25353.5,25353.5,25342.0,25347.0,2054.0,25347.525,1048
442,2026-02-09 21:06:00+00:00,25347.0,25357.0,25345.0,25356.75,1849.0,25350.5,923
443,2026-02-09 21:09:00+00:00,25355.75,25371.5,25352.25,25364.75,3053.0,25364.05,1409
444,2026-02-09 21:12:00+00:00,25364.75,25374.75,25358.75,25371.75,1920.0,25366.325,929
445,2026-02-09 21:15:00+00:00,25371.75,25374.25,25354.25,25354.5,1757.0,25363.55,850
446,2026-02-09 21:18:00+00:00,25354.25,25363.75,25352.75,25360.25,1106.0,25357.95,521
447,2026-02-09 21:21:00+00:00,25360.0,25366.25,25359.0,25364.75,643.0,25362.25,304
448,2026-02-09 21:24:00+00:00,25363.75,25365.75,25360.0,25361.75,520.0,25362.6,253
449,2026-02-09 21:27:00+00:00,25362.25,25366.0,25361.5,25364.75,703.0,25364.075,329
450,2026-02-09 21:30:00+00:00,25364.75,25369.75,25364.0,25366.0,702.0,25366.625,330
451,2026-02-09 21:33:00+00:00,25366.5,25369.5,25365.0,25369.5,652.0,25367.35,292
452,2026-02-09 21:36:00+00:00,25369.25,25371.75,25361.5,25365.0,1008.0,25366.65,462
453,2026-02-09 21:39:00+00:00,25365.25,25370.25,25364.0,25367.5,636.0,25367.25,290
454,2026-02-09 21:42:00+00:00,25367.25,25371.25,25364.25,25370.0,792.0,25368.4,349
455,2026-02-09 21:45:00+00:00,25370.25,25372.0,25365.25,25366.25,944.0,25368.925,433
456,2026-02-09 21:48:00+00:00,25366.0,25366.75,25363.0,25366.5,689.0,25364.925,258
457,2026-02-09 21:51:00+00:00,25365.75,25367.75,25362.25,25366.25,519.0,25364.75,221
458,2026-02-09 21:54:00+00:00,25366.0,25369.0,25359.0,25367.25,1063.0,25363.85,407
459,2026-02-09 21:57:00+00:00,25367.5,25369.5,25359.25,25361.5,742.0,25363.9,350
460,2026-02-09 23:00:00+00:00,25361.25,25389.75,25361.25,25384.75,2772.0,25381.725,1678
461,2026-02-09 23:03:00+00:00,25384.0,25396.25,25382.25,25393.75,1554.0,25389.625,850
462,2026-02-09 23:06:00+00:00,25393.0,25393.25,25379.0,25382.0,903.0,25385.9,493
463,2026-02-09 23:09:00+00:00,25381.25,25385.75,25355.25,25355.25,2527.0,25371.425,1239
464,2026-02-09 23:12:00+00:00,25356.0,25364.25,25346.0,25357.0,2335.0,25354.875,1279
465,2026-02-09 23:15:00+00:00,25357.25,25358.5,25342.75,25347.0,1724.0,25349.125,965
466,2026-02-09 23:18:00+00:00,25346.25,25361.25,25346.25,25355.25,1125.0,25355.175,599
467,2026-02-09 23:21:00+00:00,25356.75,25357.25,25340.75,25350.5,1441.0,25347.175,800
468,2026-02-09 23:24:00+00:00,25351.25,25351.5,25343.5,25347.75,647.0,25346.775,380
469,2026-02-09 23:27:00+00:00,25347.5,25360.5,25342.5,25351.75,1352.0,25352.8,746
470,2026-02-09 23:30:00+00:00,25351.75,25353.0,25335.75,25338.0,2010.0,25341.7,1109
471,2026-02-09 23:33:00+00:00,25339.0,25349.5,25338.25,25345.5,1071.0,25344.875,568
472,2026-02-09 23:36:00+00:00,25345.5,25356.25,25343.25,25354.25,1092.0,25349.05,527
473,2026-02-09 23:39:00+00:00,25353.75,25366.75,25347.75,25365.0,1991.0,25358.575,1071
474,2026-02-09 23:42:00+00:00,25364.75,25373.75,25357.25,25364.25,1593.0,25365.675,895
475,2026-02-09 23:45:00+00:00,25364.75,25365.0,25341.75,25343.5,2342.0,25350.425,1227
476,2026-02-09 23:48:00+00:00,25344.5,25350.5,25337.0,25340.25,1445.0,25342.375,755
477,2026-02-09 23:51:00+00:00,25340.5,25345.25,25328.0,25337.5,1907.0,25337.4,995
478,2026-02-09 23:54:00+00:00,25337.75,25347.5,25335.75,25339.5,822.0,25342.5,472
479,2026-02-09 23:57:00+00:00,25338.5,25349.75,25333.75,25345.0,1244.0,25341.8,601
480,2026-02-10 00:00:00+00:00,25344.5,25358.0,25343.25,25351.75,1833.0,25350.9,950
481,2026-02-10 00:03:00+00:00,25352.5,25362.75,25348.0,25352.25,1706.0,25356.35,913
482,2026-02-10 00:06:00+00:00,25352.25,25355.0,25336.75,25339.0,1053.0,25346.775,552
483,2026-02-10 00:09:00+00:00,25338.0,25343.0,25326.25,25326.25,1801.0,25332.825,991
484,2026-02-10 00:12:00+00:00,25327.0,25330.75,25315.0,25317.5,2366.0,25322.075,1223
485,2026-02-10 00:15:00+00:00,25318.0,25330.0,25317.25,25329.0,1324.0,25325.3,758
486,2026-02-10 00:18:00+00:00,25329.0,25335.5,25322.25,25322.75,1432.0,25330.7,731
487,2026-02-10 00:21:00+00:00,25323.5,25326.0,25318.0,25320.25,881.0,25321.4,524
488,2026-02-10 00:24:00+00:00,25320.75,25331.5,25316.25,25329.0,1238.0,25323.5,639
489,2026-02-10 00:27:00+00:00,25329.5,25332.25,25322.0,25327.25,989.0,25327.1,504
490,2026-02-10 00:30:00+00:00,25326.75,25334.75,25325.5,25330.5,1274.0,25330.5,644
491,2026-02-10 00:33:00+00:00,25331.5,25335.25,25325.75,25325.75,1011.0,25330.975,496
492,2026-02-10 00:36:00+00:00,25326.0,25327.25,25316.75,25319.75,1155.0,25321.225,589
493,2026-02-10 00:39:00+00:00,25320.0,25325.0,25315.75,25316.25,812.0,25320.975,419
494,2026-02-10 00:42:00+00:00,25316.0,25322.25,25313.25,25315.75,1030.0,25318.05,503
495,2026-02-10 00:45:00+00:00,25316.0,25321.25,25313.75,25315.5,856.0,25317.6,458
496,2026-02-10 00:48:00+00:00,25315.5,25318.25,25312.0,25314.25,1028.0,25314.6,530
497,2026-02-10 00:51:00+00:00,25314.0,25340.0,25313.0,25337.75,1870.0,25327.85,960
498,2026-02-10 00:54:00+00:00,25338.0,25340.5,25332.0,25339.25,1414.0,25336.2,768
499,2026-02-10 00:57:00+00:00,25339.25,25343.25,25333.75,25334.5,1064.0,25338.4,579
500,2026-02-10 01:00:00+00:00,25335.25,25342.25,25329.25,25337.5,1679.0,25336.325,926
501,2026-02-10 01:03:00+00:00,25337.0,25341.5,25326.0,25330.5,1082.0,25333.7,615
502,2026-02-10 01:06:00+00:00,25331.0,25341.0,25329.75,25336.5,1117.0,25334.725,625
503,2026-02-10 01:09:00+00:00,25337.0,25338.0,25324.5,25330.0,792.0,25330.65,463
504,2026-02-10 01:12:00+00:00,25330.0,25335.5,25328.0,25332.0,823.0,25332.1,461
505,2026-02-10 01:15:00+00:00,25332.5,25335.25,25318.25,25323.75,1271.0,25325.875,645
506,2026-02-10 01:18:00+00:00,25323.25,25326.25,25318.0,25320.25,1119.0,25321.9,592
507,2026-02-10 01:21:00+00:00,25320.5,25339.75,25319.75,25339.0,1561.0,25331.775,825
508,2026-02-10 01:24:00+00:00,25338.25,25340.25,25332.5,25332.5,870.0,25335.9,462
509,2026-02-10 01:27:00+00:00,25333.25,25334.5,25313.25,25317.25,1904.0,25320.425,980
510,2026-02-10 01:30:00+00:00,25316.75,25317.0,25302.25,25305.0,3346.0,25306.975,1734
511,2026-02-10 01:33:00+00:00,25305.25,25310.5,25300.0,25302.0,1691.0,25305.35,857
512,2026-02-10 01:36:00+00:00,25301.75,25330.5,25301.0,25330.5,2672.0,25314.975,1382
513,2026-02-10 01:39:00+00:00,25330.25,25338.0,25325.75,25333.25,2449.0,25332.05,1206
514,2026-02-10 01:42:00+00:00,25333.25,25335.0,25324.5,25333.0,1549.0,25328.55,780
515,2026-02-10 01:45:00+00:00,25333.0,25341.25,25324.25,25337.0,1867.0,25334.9,967
516,2026-02-10 01:48:00+00:00,25337.0,25351.25,25337.0,25346.5,2215.0,25346.0,1200
517,2026-02-10 01:51:00+00:00,25345.75,25352.25,25341.25,25343.5,1278.0,25347.275,659
518,2026-02-10 01:54:00+00:00,25344.0,25344.75,25318.5,25321.25,2119.0,25328.275,1159
519,2026-02-10 01:57:00+00:00,25321.75,25335.75,25321.75,25334.75,1531.0,25328.5,823
520,2026-02-10 02:00:00+00:00,25334.5,25336.0,25320.5,25329.25,1215.0,25327.9,683
521,2026-02-10 02:03:00+00:00,25329.0,25334.75,25324.75,25327.5,503.0,25328.925,298
522,2026-02-10 02:06:00+00:00,25327.5,25333.75,25322.5,25325.5,634.0,25328.1,347
523,2026-02-10 02:09:00+00:00,25326.0,25327.5,25317.5,25318.0,858.0,25322.35,477
524,2026-02-10 02:12:00+00:00,25319.0,25324.5,25310.0,25322.0,1336.0,25316.725,706
525,2026-02-10 02:15:00+00:00,25322.5,25328.0,25319.75,25327.25,592.0,25323.85,301
526,2026-02-10 02:18:00+00:00,25327.25,25333.0,25315.75,25322.0,1333.0,25324.35,686
527,2026-02-10 02:21:00+00:00,25321.75,25323.75,25313.75,25316.25,679.0,25318.1,369
528,2026-02-10 02:24:00+00:00,25316.5,25317.75,25308.5,25312.5,883.0,25312.5,483
529,2026-02-10 02:27:00+00:00,25314.25,25321.5,25311.5,25320.75,721.0,25316.3,409
530,2026-02-10 02:30:00+00:00,25320.5,25323.25,25311.75,25315.75,925.0,25318.0,493
531,2026-02-10 02:33:00+00:00,25316.0,25317.5,25297.0,25301.0,1928.0,25305.05,919
532,2026-02-10 02:36:00+00:00,25302.0,25302.75,25287.0,25295.0,2663.0,25293.775,1365
533,2026-02-10 02:39:00+00:00,25294.5,25304.75,25294.25,25301.75,1417.0,25299.375,753
534,2026-02-10 02:42:00+00:00,25302.0,25306.75,25298.5,25304.5,666.0,25302.8,379
535,2026-02-10 02:45:00+00:00,25305.0,25306.75,25301.5,25302.75,602.0,25304.35,379
536,2026-02-10 02:48:00+00:00,25303.25,25304.5,25296.25,25301.0,793.0,25300.375,430
537,2026-02-10 02:51:00+00:00,25300.75,25315.5,25299.25,25312.5,1641.0,25310.45,834
538,2026-02-10 02:54:00+00:00,25312.25,25314.25,25306.0,25307.0,731.0,25310.275,442
539,2026-02-10 02:57:00+00:00,25307.25,25308.25,25304.0,25306.0,511.0,25306.25,265
540,2026-02-10 03:00:00+00:00,25307.75,25309.0,25293.75,25295.0,1205.0,25300.35,594
541,2026-02-10 03:03:00+00:00,25295.5,25299.0,25290.0,25291.75,972.0,25294.775,516
542,2026-02-10 03:06:00+00:00,25291.5,25293.0,25283.0,25285.5,1146.0,25287.3,578
543,2026-02-10 03:09:00+00:00,25285.75,25290.75,25282.25,25286.5,839.0,25286.85,461
